name,path,invocation_count,number
my_send_mail_bkg,larpmanager/utils/tasks.py,1,1
notify_credit,larpmanager/mail/accounting.py,1,1
notify_deadlines,larpmanager/mail/remind.py,1,1
notify_membership_approved,larpmanager/mail/member.py,1,1
notify_membership_reject,larpmanager/mail/member.py,1,1
notify_pay_credit,larpmanager/mail/accounting.py,1,1
notify_pay_money,larpmanager/mail/accounting.py,1,1
notify_pay_token,larpmanager/mail/accounting.py,1,1
notify_refund,larpmanager/mail/accounting.py,1,1
notify_refund_request,larpmanager/mail/accounting.py,1,1
notify_token,larpmanager/mail/accounting.py,1,1
on_association_post__reset_features_cache,larpmanager/cache/feature.py,1,1
on_character_pre__update_cache,larpmanager/cache/character.py,1,1
on_character_update_registration_cache,larpmanager/cache/registration.py,1,1
on_event_post__reset_config_cache,larpmanager/cache/run.py,1,1
on_event_pre__invalidate_cache,larpmanager/cache/run.py,1,1
on_faction_pre__update_cache,larpmanager/cache/character.py,1,1
on_quest_pre__update_cache,larpmanager/cache/character.py,1,1
on_quest_type_pre__update_cache,larpmanager/cache/character.py,1,1
on_registration_post__reset_event_links,larpmanager/cache/links.py,1,1
on_run_post__reset_config_cache,larpmanager/cache/run.py,1,1
on_run_pre__invalidate_cache,larpmanager/cache/run.py,1,1
on_trait_pre__update_cache,larpmanager/cache/character.py,1,1
orga_character_form_download,larpmanager/utils/download.py,1,1
orga_list_progress_assign,larpmanager/utils/writing.py,1,1
orga_registration_form_download,larpmanager/utils/download.py,1,1
orga_registrations_custom,larpmanager/views/orga/registration.py,1,1
orga_registrations_membership,larpmanager/views/orga/registration.py,1,1
orga_tickets_download,larpmanager/utils/download.py,1,1
payment_received,larpmanager/accounting/payment.py,1,1
prepare_association_skin_features,larpmanager/utils/association.py,1,1
prepare_campaign_event_data,larpmanager/utils/event.py,1,1
prepare_foreign,larpmanager/management/commands/import_features.py,1,1
prepare_m2m,larpmanager/management/commands/import_features.py,1,1
prepare_xml,larpmanager/utils/einvoice.py,1,1
print_character_bkg,larpmanager/utils/pdf.py,1,1
print_run_bkg,larpmanager/utils/pdf.py,1,1
print_volunteer_registry,larpmanager/utils/pdf.py,1,1
process_accounting_discount_post_,larpmanager/accounting/registration.py,1,1
process_character_ticket_options,larpmanager/utils/registration.py,1,1
process_collection_status_change,larpmanager/accounting/payment.py,1,1
process_membership_status_updates,larpmanager/utils/member.py,1,1
process_payment,larpmanager/utils/einvoice.py,1,1
process_payment_invoice_status_change,larpmanager/accounting/payment.py,1,1
process_refund_request_status_change,larpmanager/accounting/payment.py,1,1
process_registration_event_change,larpmanager/utils/registration.py,1,1
process_registration_option_post_,larpmanager/accounting/registration.py,1,1
process_registration_pre_,larpmanager/accounting/registration.py,1,1
promoter_dict,larpmanager/models/association.py,1,1
query_index,larpmanager/utils/tutorial_query.py,1,1
quota_check,larpmanager/accounting/registration.py,1,1
redr,larpmanager/views/larpmanager.py,1,1
redsys_check_response,larpmanager/accounting/gateway.py,1,1
redsys_generate_request,larpmanager/accounting/gateway.py,1,1
redsys_invoice_cod,larpmanager/accounting/gateway.py,1,1
redsys_webhook,larpmanager/accounting/gateway.py,1,1
refresh_all_instance_traits,larpmanager/models/casting.py,1,1
register,larpmanager/views/auth.py,1,1
register,larpmanager/views/user/registration.py,1,1
register_info,larpmanager/views/user/registration.py,1,1
registration_payments,larpmanager/mail/registration.py,1,1
registration_payments_status,larpmanager/accounting/registration.py,1,1
registration_redirect,larpmanager/views/user/registration.py,1,1
registration_status_characters,larpmanager/utils/registration.py,1,1
registration_status_signed,larpmanager/utils/registration.py,1,1
registration_tokens_credits_overpay,larpmanager/accounting/token_credit.py,1,1
registration_tokens_credits_use,larpmanager/accounting/token_credit.py,1,1
registrations_load,larpmanager/utils/upload.py,1,1
registrations_popup,larpmanager/views/orga/registration.py,1,1
remind_reg,larpmanager/management/commands/automate.py,1,1
replace_character_names_before_,larpmanager/utils/writing.py,1,1
replace_chars,larpmanager/templatetags/show_tags.py,1,1
reset_element_configs,larpmanager/cache/config.py,1,1
satispay_webhook,larpmanager/accounting/gateway.py,1,1
sel_ticket_map,larpmanager/forms/registration.py,1,1
send_character_assignment_email,larpmanager/mail/registration.py,1,1
send_character_status_update_email,larpmanager/mail/base.py,1,1
send_chat_message_notification_email,larpmanager/mail/member.py,1,1
send_collection_activation_email,larpmanager/mail/accounting.py,1,1
send_donation_confirmation_email,larpmanager/mail/accounting.py,1,1
send_expense_approval_email,larpmanager/mail/accounting.py,1,1
send_expense_notification_email,larpmanager/mail/accounting.py,1,1
send_gift_collection_notification_email,larpmanager/mail/accounting.py,1,1
send_help_question_notification_email,larpmanager/mail/member.py,1,1
send_membership_confirm,larpmanager/mail/member.py,1,1
send_membership_payment_notification_email,larpmanager/mail/member.py,1,1
send_password_reset_remainder,larpmanager/mail/member.py,1,1
send_payment_confirmation_email,larpmanager/mail/accounting.py,1,1
send_pre_registration_confirmation_email,larpmanager/mail/registration.py,1,1
send_registration_cancellation_email,larpmanager/mail/registration.py,1,1
send_registration_deletion_email,larpmanager/mail/registration.py,1,1
send_support_ticket_email,larpmanager/mail/base.py,1,1
send_token_credit_notification_email,larpmanager/mail/accounting.py,1,1
send_trait_assignment_email,larpmanager/mail/base.py,1,1
set_config_casting,larpmanager/forms/event.py,1,1
set_config_char_form,larpmanager/forms/event.py,1,1
set_config_character,larpmanager/forms/event.py,1,1
set_config_custom,larpmanager/forms/event.py,1,1
set_config_einvoice,larpmanager/forms/association.py,1,1
set_config_gallery,larpmanager/forms/event.py,1,1
set_config_members,larpmanager/forms/association.py,1,1
set_config_others,larpmanager/forms/association.py,1,1
set_config_reg_form,larpmanager/forms/event.py,1,1
set_config_registration,larpmanager/forms/event.py,1,1
set_config_structure,larpmanager/forms/event.py,1,1
set_config_writing,larpmanager/forms/event.py,1,1
set_data_invoice,larpmanager/accounting/payment.py,1,1
set_free_abilities,larpmanager/utils/experience.py,1,1
set_m2m,larpmanager/management/commands/import_features.py,1,1
show_factions,larpmanager/models/writing.py,1,1
show_trait,larpmanager/templatetags/show_tags.py,1,1
similarity,larpmanager/utils/tutorial_query.py,1,1
skip_ticket_max,larpmanager/forms/registration.py,1,1
skip_ticket_reduced,larpmanager/forms/registration.py,1,1
skip_ticket_type,larpmanager/forms/registration.py,1,1
stripe_webhook,larpmanager/accounting/gateway.py,1,1
sumup_webhook,larpmanager/accounting/gateway.py,1,1
tickets_load,larpmanager/utils/upload.py,1,1
tooltip_factions,larpmanager/templatetags/show_tags.py,1,1
tooltip_fields,larpmanager/templatetags/show_tags.py,1,1
unique_contribute_code,larpmanager/models/accounting.py,1,1
unique_redeem_code,larpmanager/models/accounting.py,1,1
unique_util_cod,larpmanager/forms/miscellanea.py,1,1
update_assoc_features,larpmanager/cache/feature.py,1,1
update_assoc_permission_feature,larpmanager/cache/permission.py,1,1
update_association_text_cache_on_,larpmanager/utils/text.py,1,1
update_cache_lm_home,larpmanager/cache/larpmanager.py,1,1
update_cache_reg_fields,larpmanager/cache/text_fields.py,1,1
update_cache_reg_fields_answer,larpmanager/cache/text_fields.py,1,1
update_cache_text_fields,larpmanager/cache/text_fields.py,1,1
update_cache_text_fields_answer,larpmanager/cache/text_fields.py,1,1
update_character_fields,larpmanager/cache/character.py,1,1
update_content,larpmanager/utils/pdf.py,1,1
update_credit_on_expense_,larpmanager/accounting/token_credit.py,1,1
update_event_button,larpmanager/cache/button.py,1,1
update_event_cache_all_character,larpmanager/cache/character.py,1,1
update_event_cache_all_character_reg,larpmanager/cache/character.py,1,1
update_event_cache_all_faction,larpmanager/cache/character.py,1,1
update_event_features,larpmanager/cache/feature.py,1,1
update_event_fields,larpmanager/cache/fields.py,1,1
update_event_permission_feature,larpmanager/cache/permission.py,1,1
update_event_text_cache_on_,larpmanager/utils/text.py,1,1
update_index_permission,larpmanager/cache/permission.py,1,1
update_invoice_gross_fee,larpmanager/accounting/payment.py,1,1
update_leaderboard,larpmanager/utils/member.py,1,1
update_member_event_character_cache,larpmanager/cache/character.py,1,1
update_member_registrations,larpmanager/accounting/registration.py,1,1
update_model_search_field,larpmanager/models/base.py,1,1
update_reg_counts,larpmanager/cache/registration.py,1,1
update_registration_accounting,larpmanager/accounting/registration.py,1,1
update_registration_cancellation,larpmanager/mail/registration.py,1,1
update_registration_status,larpmanager/mail/registration.py,1,1
update_run_plan_on_event_change,larpmanager/utils/event.py,1,1
update_token_credit_on_other_,larpmanager/accounting/token_credit.py,1,1
update_token_credit_on_payment_,larpmanager/accounting/token_credit.py,1,1
update_token_credit_on_payment_delete,larpmanager/accounting/token_credit.py,1,1
update_traits_text,larpmanager/models/casting.py,1,1
upload_albums,larpmanager/utils/miscellanea.py,1,1
upload_albums_dir,larpmanager/utils/miscellanea.py,1,1
upload_albums_el,larpmanager/utils/miscellanea.py,1,1
user_edit,larpmanager/utils/edit.py,1,1
valid_workshop_answer,larpmanager/views/user/miscellanea.py,1,1
validate_api_key,larpmanager/views/api.py,1,1
writing_bulk,larpmanager/utils/writing.py,1,1
writing_edit__ajax,larpmanager/utils/edit.py,1,1
writing_edit_cache_key,larpmanager/utils/edit.py,1,1
writing_example,larpmanager/utils/writing.py,1,1
writing_list_char,larpmanager/utils/writing.py,1,1
writing_list_faction,larpmanager/utils/writing.py,1,1
writing_list_plot,larpmanager/utils/writing.py,1,1
writing_list_prologue,larpmanager/utils/writing.py,1,1
writing_list_query,larpmanager/utils/writing.py,1,1
writing_list_quest,larpmanager/utils/writing.py,1,1
writing_list_questtype,larpmanager/utils/writing.py,1,1
writing_list_speedlarp,larpmanager/utils/writing.py,1,1
writing_list_text_fields,larpmanager/utils/writing.py,1,1
writing_load,larpmanager/utils/upload.py,1,1
writing_popup,larpmanager/utils/writing.py,1,1
writing_popup_question,larpmanager/utils/writing.py,1,1
